ID_Cliente;Nome_Completo;Idade;Sexo;CPF;Estado;Cidade;Região;Tempo_de_Casa;Perfil_Investidor;Patrimonio_Total;Renda_Fixa;Acoes;FIIs;Cripto;ETFs;Tesouro;Valor_Pago_Corretora;Data_Cadastro;Ultimo_Acesso_Plataforma;Ativo
12480;Ana Beatriz Farias;79;;49.5.131.701-01;SP;Cardoso;sudets;9.9;Moderado;754592.82;0.11;0.34;0.3;0.1;0.18;0.03;7308.65;2018-08-29;2027-08-08;Não
12481;Samuel Pereira;58;Outro;06.1.289.939-07;SP;Aragão de Goiás;Sudeste;0.9;Moderado;646556.99;0.23;0.19;0.08;0.08;0.01;0.2;4131.84;2022-01-15;2027-02-07;Não
12482;Sra. Lavínia Cardoso;30;N;93.2.972.325-01;SP;Souza do Galho;Sudeste;14.1;Conservador;180523.71;0.45;0.01;0.34;0.03;0.01;0.19;1330.78;2017-12-26;2028-01-28;Atv
12483;Bianca das Neves;58;N;70.4.252.058-00;PR;Araújo;noredeste;4.7;Moderado;496538.36;0.12;0.38;0.17;0.07;0.04;0.05;3030.12;2020-10-19;2030-11-11;
12484;Bruno Viana;58;M;63.9.845.192-90;SP;Moraes Paulista;Sudeste;11.3;Moderado;377441.34;0.15;0.19;0.22;0.02;0.13;0.1;2961.58;2011-12-03;2015-05-03;Atv
12485;Dr. Vitor Gabriel Ferreira;47;;81.5.752.436-95;SP;Silveira do Amparo;Sudeste;9.3;Moderado;762671.76;0.1;0.24;0.39;0.09;0.07;0.03;7141.4;2010-10-31;2013-07-22;Não
12486;Enzo Gabriel Cardoso;38;F;61.2.499.321-06;RS;Castro de Rocha;Sul;10.1;Conservador;80828.89;0.4;0.27;0.39;0.07;0.18;0.27;792.73;2025-06-13;2037-10-15;Não
12487;Lucca Gonçalves;31;;95.4.526.862-07;SP;Ribeiro;Sudeste;4.5;Moderado;891902.61;0.27;0.16;0.12;0.08;0.08;0.05;8248.28;2024-07-10;2026-11-26;S
12488;Felipe da Conceição;19;Outro;52.8.431.273-27;SP;da Paz de Goiás;Sudeste;5.5;Moderado;365929.83;0.19;0.02;0.25;0.08;0.04;0.19;2774.49;2021-01-21;2030-04-19;S
12489;João Vitor da Conceição;34;M;38.0.232.867-14;RJ;Araújo;cntro-oeste;7.1;Arrojado;8034559.0;0.26;0.44;0.02;0.2;0.39;0.11;40082.56;2018-11-12;2022-01-10;Atv
12490;Dr. João da Costa;70;F;70.9.121.598-20;RJ;Rezende;Sudeste;8.3;Conservador;93147.25;0.35;0.06;0.36;0.02;0.16;0.02;245.49;2022-06-05;2035-01-05;
12491;Júlia Farias;39;;68.9.397.246-66;SP;Teixeira;Sudeste;1.0;Arrojado;7720200.79;0.18;0.07;0.07;0.34;0.2;0.08;54075.27;2013-06-22;2023-05-02;Não
12492;Dr. Davi Castro;60;N;38.8.301.442-74;SP;da Conceição da Praia;Sudeste;1.7;Arrojado;9863351.1;0.2;0.32;0.37;0.24;0.29;0.14;96439.67;2022-11-01;2029-06-25;Atv
12493;Isabella Nogueira;79;M;37.6.639.423-10;MG;Ferreira;Sudeste;14.0;Moderado;205501.07;0.07;0.17;0.26;0.07;0.16;0.13;1391.53;2014-05-30;2017-07-13;Sim
12494;Luiza Gomes;62;N;09.4.938.939-01;SP;Cunha;Sudeste;8.6;Moderado;450815.29;0.27;0.25;0.36;0.09;0.14;0.1;2540.61;2022-03-14;2031-01-04;Sim
12495;Thomas Gonçalves;37;M;46.3.676.360-21;RO;da Paz;Norte;14.3;Arrojado;5738351.38;0.06;0.01;0.18;0.18;0.2;0.02;23539.3;2014-12-19;2021-11-19;S
12496;Danilo Nogueira;29;F;67.4.997.169-53;PE;Oliveira;Nordeste;13.1;Arrojado;4956958.57;0.25;0.46;0.21;0.18;0.25;0.17;25147.97;2024-03-23;2029-07-18;Não
12497;Fernando Jesus;64;;62.5.086.354-05;RJ;Almeida;Sudeste;4.7;Moderado;256760.69;0.01;0.24;0.16;0.06;0.14;0.13;771.74;2014-05-30;2023-11-07;
12498;Anthony Moura;22;N;12.0.140.074-03;AL;Mendes do Galho;Nordeste;13.3;Moderado;846391.82;0.11;0.06;0.05;0.09;0.12;0.18;3103.96;2014-11-29;2016-11-17;S
12499;Alana Campos;75;F;20.9.599.532-56;SP;Ramos;Sudeste;6.3;Conservador;90023.73;0.51;0.13;0.01;0.03;0.1;0.31;605.52;2021-01-13;2030-08-13;Atv
12500;Marcos Vinicius Nogueira;58;M;95.2.063.973-00;MG;Lopes de Pinto;Sudeste;0.9;Conservador;33384.98;0.15;0.33;0.15;0.01;0.14;0.45;298.13;2018-12-24;2016-07-27;N
12501;Dra. Alice Rodrigues;21;M;83.4.035.873-12;GO;Lima;Centro-Oeste;0.6;Arrojado;9849467.2;0.15;0.11;0.05;0.35;0.15;0.15;26150.84;2017-07-07;2022-04-14;Sim
12502;Dra. Sofia Ramos;35;;06.8.530.833-26;SP;Aragão;Sudeste;11.6;Arrojado;6276693.29;0.01;0.17;0.34;0.32;0.01;0.06;52727.18;2016-05-25;2016-10-12;S
12503;Lorenzo Silva;56;;33.8.254.023-12;PR;Oliveira;Sul;7.9;Arrojado;3106261.27;0.07;0.12;0.28;0.25;0.19;0.13;22826.64;2018-07-14;2025-01-11;N
12504;Sr. Davi Pereira;57;;77.2.765.013-70;SP;Ribeiro Grande;Sudeste;3.2;Moderado;398612.44;0.26;0.39;0.22;0.09;0.07;0.17;3107.27;2016-08-14;2020-07-25;S
12505;Breno Ferreira;23;;43.8.083.821-80;PR;Gonçalves Grande;Sul;6.8;Arrojado;5531456.64;0.14;0.03;0.4;0.38;0.19;0.09;34217.7;2012-11-28;2013-02-06;Sim
12506;André Porto;68;F;80.6.024.891-05;SP;Moraes do Amparo;Sudeste;11.1;Conservador;162632.99;0.68;0.36;0.33;0.0;0.03;0.41;1370.36;2011-06-04;2017-01-10;Atv
12507;Julia Ramos;53;N;87.2.854.714-45;SP;Silveira de Minas;Sudeste;5.8;Consrvador;6452.63;0.68;0.39;0.13;0.09;0.16;0.39;53.48;2020-05-25;2027-11-23;S
12508;Heitor Dias;36;Outro;93.5.061.375-14;MA;Fogaça dos Dourados;Nordeste;14.3;Moderado;614784.48;0.14;0.3;0.05;0.05;0.2;0.06;2726.0;2022-05-23;2026-10-05;Atv
12509;Sarah Nascimento;50;;80.3.009.937-14;SP;Dias;Sudeste;14.4;Conservador;176652.25;0.57;0.12;0.32;0.0;0.2;0.25;667.92;2025-03-21;2029-08-10;S
12510;Dra. Maria Fernanda Nogueira;40;F;41.6.039.521-01;MT;Farias dos Dourados;Centro-Oeste;4.8;Moderado;941695.5;0.28;0.3;0.16;0.03;0.15;0.07;4343.77;2017-05-22;2025-05-06;N
12511;Ana Vitória da Mata;45;F;96.2.985.315-99;RJ;Ferreira;Sudeste;0.3;Arrojado;9785302.82;0.27;0.26;0.08;0.21;0.34;0.07;96651.18;2019-12-28;2017-11-18;S
12512;Luna Sales;66;;30.5.875.637-29;PA;Rocha Paulista;Norte;6.9;Conservador;5952.02;0.0;0.12;0.18;0.06;0.0;0.49;19.03;2016-08-26;2022-02-17;Atv
12513;Pedro Henrique Monteiro;75;;15.8.428.773-09;SP;Novaes;Sudeste;2.4;Conservador;95017.65;0.5;0.02;0.33;0.05;0.07;0.12;469.94;2011-08-11;2015-07-06;Atv
12514;Maria Vitória da Cunha;72;F;64.8.363.735-73;GO;Cardoso do Campo;Centro-Oeste;5.1;Conservador;72168.74;0.57;0.18;0.27;0.02;0.12;0.37;413.13;2024-01-19;2035-06-13;S
12515;Dr. Kevin Mendes;59;F;83.9.251.755-55;MG;da Conceição;Sudeste;7.0;Arrojado;6959466.51;0.23;0.51;0.33;0.01;0.08;0.16;62329.19;2012-02-12;2013-05-29;N
12516;Maria Eduarda Costa;54;;06.7.371.560-45;DF;Nunes;Centro-Oeste;6.6;Arrrojado;2320742.63;0.16;0.57;0.3;0.14;0.39;0.05;5095.62;2018-05-20;2023-12-19;Não
12517;Rodrigo Vieira;40;;28.2.593.500-09;GO;Fogaça;Centro-Oeste;6.2;Arrojado;1749338.28;0.03;0.13;0.35;0.33;0.32;0.14;12103.92;2013-01-31;2013-04-09;N
12518;Lorena das Neves;76;;56.7.440.051-20;RO;Duarte;Norte;5.6;Moderado;298721.52;0.2;0.02;0.35;0.0;0.11;0.17;2688.22;2018-01-05;2031-01-22;Sim
12519;Sr. Davi Lucas Rezende;74;M;62.6.555.842-01;RS;da Cruz das Flores;Sul;14.8;Arrojado;9012424.97;0.25;0.11;0.32;0.23;0.26;0.18;83076.38;2020-07-23;2025-08-21;Atv
12520;Ana Lívia Ferreira;45;Outro;17.4.438.443-60;SC;Dias;Sul;5.1;Moderado;668851.23;0.19;0.36;0.0;0.08;0.14;0.13;2914.14;2014-01-26;2017-01-28;S
12521;Srta. Caroline Porto;47;N;28.4.528.463-20;RS;Cardoso da Mata;Sul;12.6;Arrojado;4777099.26;0.03;0.2;0.38;0.06;0.09;0.1;30146.86;2016-01-12;2028-03-18;N
12522;Davi Aragão;29;N;51.1.405.120-21;SP;Cardoso;Sudeste;6.9;Conservador;157367.28;0.34;0.19;0.04;0.08;0.07;0.26;422.28;2024-07-22;2029-11-11;N
12523;Alice Nogueira;24;F;91.3.911.572-06;RS;Rodrigues de Dias;Sul;0.1;Moderado;354882.12;0.19;0.4;0.37;0.01;0.18;0.15;2767.03;2023-09-01;2031-12-08;N
12524;Maria Cecília Lopes;31;N;76.6.937.746-10;SP;Duarte;Sudeste;14.4;Conservador;5535.42;0.15;0.14;0.09;0.07;0.13;0.13;11.14;2025-07-10;2035-08-30;N
12525;Gabriela Rezende;20;N;56.1.404.640-21;SC;Costa do Campo;Sul;5.6;Conservador;128996.8;0.07;0.27;0.29;0.01;0.15;0.08;381.74;2018-05-17;2024-05-09;Sim
12526;Dr. Nathan Rocha;69;M;48.9.191.462-92;SC;Santos;Sul;14.5;Conservador;113246.81;0.3;0.36;0.22;0.09;0.16;0.11;843.69;2016-04-28;2019-05-25;Atv
12527;André Almeida;27;Outro;91.9.294.693-30;SP;Cardoso;Sudeste;9.5;Moderado;497343.88;0.01;0.28;0.35;0.08;0.05;0.06;1032.58;2025-07-04;2039-03-09;Atv
12528;João Gabriel da Conceição;40;;09.9.004.828-40;SP;da Cunha;Sudeste;8.0;Conservador;165515.02;0.07;0.07;0.0;0.05;0.0;0.23;1044.96;2024-09-23;2034-08-06;
12529;Raul Rocha;50;F;51.5.352.409-46;RJ;Oliveira do Amparo;Sudeste;0.1;Moderado;618916.1;0.02;0.14;0.16;0.06;0.07;0.14;4477.67;2015-02-20;2026-01-14;N
12530;Pietra Castro;65;M;43.3.348.023-02;RS;Nascimento da Mata;cntro-oeste;8.4;Moderado;657020.08;0.19;0.05;0.08;0.03;0.11;0.09;5437.36;2019-07-14;2026-12-25;Não
12531;Felipe Silveira;32;N;19.9.899.376-05;SC;Ramos;Sul;11.6;Arrojado;8381264.76;0.25;0.6;0.08;0.21;0.08;0.18;66770.94;2016-08-25;2019-05-06;Atv
12532;Cauã Barbosa;31;N;19.0.141.230-00;SP;Jesus de Pires;Sudeste;14.1;Moderado;598192.61;0.05;0.06;0.26;0.03;0.2;0.03;1405.22;2014-07-02;2017-10-03;
12533;Diogo Carvalho;64;;83.7.455.201-81;SC;Ribeiro;Sul;6.9;Arrojado;2001350.76;0.16;0.32;0.16;0.19;0.32;0.14;13134.87;2017-06-10;2020-11-23;
12534;Caroline Moura;51;N;85.5.126.842-21;PR;Duarte;noredeste;11.7;Arrojado;9254604.58;0.22;0.08;0.02;0.13;0.05;0.14;82369.47;2018-03-09;2025-04-13;Não
12535;Emanuella Cardoso;39;Outro;64.0.051.555-02;SC;Lima de Minas;Sul;12.6;Conservador;38633.47;0.67;0.13;0.28;0.09;0.14;0.43;295.54;2020-06-20;2021-05-21;S
12536;Vitória Moura;72;Outro;01.7.534.964-97;RJ;Teixeira de Vieira;Sudeste;0.5;Arrojado;3603853.95;0.01;0.24;0.01;0.22;0.26;0.15;9582.38;2013-06-10;2026-12-02;Sim
12537;Lorenzo Cunha;39;M;53.1.534.780-07;RJ;da Paz;Sudeste;1.8;Moderado;829789.63;0.07;0.19;0.07;0.03;0.18;0.06;3286.34;2010-11-16;2012-08-18;Atv
12538;João Guilherme Cardoso;65;N;59.1.504.253-82;SP;Almeida;Sudeste;12.1;Arrojado;9789957.64;0.16;0.51;0.17;0.33;0.08;0.03;74207.06;2016-04-09;2023-12-27;Não
12539;Laís Moraes;28;N;13.3.504.743-30;ES;Lima das Flores;Sudeste;11.4;Arrojado;3588535.0;0.01;0.57;0.4;0.11;0.35;0.03;8587.5;2021-02-26;2021-11-15;Não
12540;Srta. Alana Gomes;19;;18.6.599.133-37;SP;Moraes de Vieira;Sudeste;6.5;Moderado;755210.18;0.06;0.32;0.35;0.02;0.1;0.17;4072.47;2019-02-14;2027-03-07;Atv
12541;Caio Costela;58;N;92.1.137.932-61;RJ;Ramos;Sudeste;11.4;Moderado;383777.18;0.21;0.18;0.39;0.08;0.11;0.01;779.95;2018-06-16;2026-12-08;
12542;Guilherme Castro;69;;29.7.763.757-58;SP;Novaes;Sudeste;1.1;Conservador;93303.26;0.42;0.01;0.01;0.06;0.13;0.4;562.21;2011-03-12;2021-06-10;Não
12543;Kamilly Cardoso;75;M;05.2.773.051-30;SP;Carvalho;sudets;14.4;Conservador;58804.76;0.28;0.39;0.13;0.04;0.13;0.5;237.2;2013-12-22;2017-03-15;Atv
12544;Catarina Barros;69;;82.3.753.379-80;SP;Moura;Sudeste;13.2;Arrojado;4115547.5;0.14;0.47;0.15;0.15;0.13;0.06;29386.01;2010-10-16;2010-11-29;N
12545;Sr. Yuri Porto;22;N;14.9.885.753-14;SP;Barbosa;Sudeste;7.5;Moderado;850703.07;0.15;0.24;0.39;0.03;0.16;0.16;8073.1;2013-12-08;2018-09-25;Sim
12546;Sra. Júlia Azevedo;21;;17.2.395.364-40;SP;da Mota da Prata;Sudeste;1.7;Conservador;90371.18;0.62;0.05;0.3;0.04;0.02;0.32;273.15;2024-05-11;2035-04-03;Não
12547;Bruno Nogueira;72;;41.3.844.918-30;RJ;Viana;Sudeste;4.0;Conservador;148325.37;0.2;0.04;0.11;0.06;0.09;0.04;601.92;2021-11-12;2026-03-27;Atv
12548;Noah Ferreira;49;Outro;25.1.075.396-70;SP;Pires da Mata;Sudeste;13.7;Conservador;194027.66;0.18;0.21;0.37;0.03;0.09;0.45;489.06;2015-12-11;2020-04-20;
12549;Alice Moreira;41;Outro;88.4.965.816-83;MG;da Cunha de Farias;Sudeste;4.7;Conservador;39903.14;0.46;0.24;0.28;0.01;0.13;0.08;214.19;2017-04-04;2021-12-14;N
12550;Sabrina Campos;41;Outro;66.7.780.810-66;SP;Martins;Sudeste;3.6;Moderado;408893.36;0.04;0.07;0.2;0.02;0.2;0.15;1111.06;2013-06-30;2025-03-20;Sim
12551;Rafaela Viana;55;M;85.6.076.442-94;RJ;da Paz do Galho;Sudeste;11.4;Moderado;907120.71;0.01;0.39;0.34;0.1;0.0;0.18;2844.01;2018-10-27;2019-04-08;N
12552;Diogo Martins;39;Outro;03.1.580.407-60;PR;Costela Paulista;Sul;3.1;Conservador;36009.82;0.35;0.27;0.03;0.09;0.12;0.33;289.01;2020-12-13;2033-11-07;Atv
12553;Isabel Cardoso;70;Outro;86.7.303.397-72;SP;Nunes de Duarte;Sudeste;7.3;Moderado;218750.28;0.07;0.02;0.11;0.02;0.12;0.04;1788.84;2012-07-21;2016-06-18;Atv
12554;Milena da Luz;26;N;28.7.258.636-90;TO;Silveira de Nascimento;Norte;0.1;Conservador;1319.98;0.51;0.12;0.27;0.09;0.07;0.07;6.61;2012-04-29;2019-03-07;S
12555;Melissa Moreira;46;N;17.6.100.904-41;SC;Silva do Amparo;Sul;9.0;Arrojado;3209792.75;0.17;0.4;0.16;0.31;0.02;0.13;12835.44;2021-03-01;2030-03-26;Atv
12556;Joana Ramos;20;N;07.0.832.639-06;TO;Rezende;Norte;2.8;Moderado;784300.99;0.07;0.34;0.27;0.02;0.08;0.04;1668.11;2022-12-07;2030-07-08;Não
12557;Sabrina Moreira;57;N;50.4.725.130-60;SC;Teixeira do Galho;Sul;4.9;Conservador;83248.7;0.55;0.18;0.12;0.05;0.15;0.19;677.18;2022-05-07;2033-06-29;Sim
12558;Thomas Silveira;54;;10.6.204.379-01;RS;Oliveira das Pedras;Sul;1.9;Arrojado;9925960.79;0.23;0.3;0.32;0.38;0.02;0.03;99183.85;2024-05-21;2029-02-23;Atv
12559;Cauã Nascimento;40;N;03.1.554.683-27;RS;Jesus;Sul;10.2;Arrojado;2222007.38;0.21;0.15;0.36;0.25;0.28;0.1;6759.33;2016-07-28;2025-04-29;Sim
12560;Maria Clara Nascimento;30;M;59.0.488.139-80;SP;Silveira do Sul;Sudeste;1.0;Moderado;975113.23;0.29;0.38;0.06;0.04;0.13;0.0;4884.45;2019-08-01;2023-05-05;Atv
12561;Isaac Correia;71;N;65.4.344.961-67;SP;Santos;Sudeste;9.0;Moderado;261771.9;0.05;0.12;0.13;0.05;0.05;0.07;1891.2;2012-10-06;2021-05-31;
12562;Rafael Nascimento;51;M;52.3.996.173-55;PI;Costa do Sul;Nordeste;12.0;Conservador;63882.42;0.26;0.29;0.09;0.05;0.11;0.26;190.01;2015-06-25;2026-10-09;
12563;Benjamin Moreira;74;;52.9.462.682-92;SP;Martins;Sudeste;7.6;Moderado;699016.6;0.24;0.28;0.29;0.04;0.08;0.03;6958.75;2013-04-23;2011-01-22;S
12564;Dr. Vitor Vieira;18;M;10.5.108.173-43;MG;Teixeira;Sudeste;13.6;Moderado;855813.8;0.23;0.26;0.02;0.04;0.08;0.19;3716.5;2020-06-22;2028-02-05;N
12565;Sr. João Miguel da Luz;30;Outro;66.4.496.235-19;MG;Farias de Teixeira;Sudeste;12.9;Moderado;732435.2;0.2;0.14;0.21;0.0;0.06;0.12;2275.18;2014-06-09;2020-07-25;S
12566;Julia Aragão;79;N;99.0.212.309-09;SP;Ramos do Norte;Sudeste;2.3;Arrojado;5835235.95;0.02;0.47;0.11;0.35;0.3;0.13;22424.2;2013-09-14;2021-10-16;
12567;João Guilherme Almeida;34;F;39.1.252.121-25;SP;Ribeiro;Sudeste;4.6;Arrojado;3568020.81;0.25;0.41;0.08;0.29;0.11;0.18;16707.87;2017-05-29;2019-05-23;Atv
12568;Mariana da Cunha;53;M;62.2.557.438-76;RJ;Castro do Campo;Sudeste;11.4;Moderado;251893.61;0.11;0.05;0.39;0.0;0.15;0.14;640.32;2023-01-20;2025-03-07;S
12569;Dra. Rafaela Caldeira;63;N;04.9.983.326-00;SP;Pinto do Norte;Sudeste;0.6;Moderado;563160.26;0.29;0.08;0.19;0.04;0.18;0.2;3983.25;2021-02-26;2021-08-25;Não
12570;Melissa Duarte;33;;69.8.011.672-03;BA;Farias;noredeste;10.8;Conservador;61621.58;0.67;0.31;0.0;0.09;0.09;0.48;245.67;2024-01-12;2024-01-02;Não
12571;Srta. Larissa Rodrigues;50;Outro;89.1.715.322-42;MG;Nunes;Sudeste;14.8;Conservador;71829.2;0.08;0.15;0.34;0.07;0.04;0.45;255.87;2012-12-29;2017-08-16;N
12572;Dr. Thiago Barros;56;Outro;00.2.314.361-49;RJ;Rocha;Sudeste;3.9;Conservador;13700.74;0.1;0.16;0.15;0.02;0.15;0.04;70.11;2022-06-24;2034-04-15;N
12573;Bernardo Carvalho;78;M;22.7.858.961-06;SC;Aragão;Sul;3.0;Conservador;154945.32;0.5;0.36;0.35;0.02;0.11;0.05;1240.73;2014-04-12;2017-12-26;
12574;Srta. Letícia da Cunha;23;F;30.4.878.268-09;SP;Correia;Sudeste;0.6;Arrojado;9717154.93;0.22;0.6;0.15;0.02;0.37;0.19;49557.96;2025-01-03;2035-08-09;S
12575;Bernardo Rodrigues;68;F;38.3.831.852-86;RJ;Castro de Goiás;Sudeste;14.9;Conservador;103032.58;0.45;0.31;0.06;0.01;0.13;0.12;1027.03;2017-05-07;2020-05-05;S
12576;Ana Porto;63;F;73.8.103.693-22;SP;das Neves;Sudeste;0.6;Consrvador;92367.56;0.49;0.12;0.01;0.01;0.12;0.26;604.56;2019-12-16;2026-11-29;Sim
12577;Otávio Melo;55;M;82.8.063.971-38;RJ;Farias Alegre;Sudeste;9.0;Moderado;811484.32;0.12;0.04;0.29;0.01;0.12;0.02;7542.3;2015-05-22;2013-07-05;S
12578;Maria Luiza da Mata;32;Outro;70.5.844.482-01;TO;Cunha;Norte;10.5;Arrojado;3289497.62;0.25;0.43;0.14;0.2;0.08;0.15;26850.44;2015-08-01;2018-11-30;Sim
12579;Beatriz Fernandes;80;Outro;09.2.736.077-21;SP;Pereira;Sudeste;7.0;Conservador;92046.31;0.58;0.11;0.04;0.03;0.08;0.19;466.48;2017-02-28;2024-02-01;
12580;Nicolas Aragão;73;N;94.2.587.844-78;TO;Freitas de Costela;Norte;7.2;Conservador;181107.0;0.01;0.39;0.1;0.04;0.1;0.4;1100.59;2017-01-16;2027-01-16;Atv
12581;Lara da Rocha;49;M;61.3.293.622-09;SP;Santos;Sudeste;1.5;Moderado;333394.41;0.21;0.32;0.34;0.01;0.03;0.1;1914.39;2021-11-25;2033-05-20;Não
12582;Ana Júlia da Luz;22;M;96.4.808.464-51;SC;Souza;Sul;4.5;Arrojado;8027840.14;0.22;0.36;0.06;0.22;0.26;0.19;49919.29;2021-04-27;2027-02-06;Atv
12583;André da Mata;44;N;01.8.112.509-98;AM;Ribeiro;Norte;9.0;Arrojado;7108402.11;0.1;0.09;0.33;0.19;0.23;0.04;34297.05;2025-07-25;2038-04-24;N
12584;Stephany Oliveira;53;F;14.5.851.328-99;TO;da Paz;Norte;13.6;Moderado;707209.69;0.21;0.0;0.05;0.01;0.17;0.1;3891.2;2011-07-30;2014-04-05;N
12585;Bernardo Ramos;65;;16.8.371.887-98;SP;Farias;Sudeste;4.5;Arrojado;1192419.91;0.2;0.53;0.32;0.3;0.15;0.06;4314.73;2011-11-08;2016-10-13;S
12586;Davi Lucca Dias;37;F;67.0.392.479-17;DF;da Paz;Centro-Oeste;4.9;Arrojado;3439154.58;0.26;0.28;0.13;0.34;0.3;0.15;16717.25;2017-04-07;2029-09-20;Não
12587;Marcos Vinicius Fernandes;43;M;69.9.389.862-42;RJ;Freitas Verde;Sudeste;4.8;Arrojado;7100477.83;0.05;0.23;0.26;0.28;0.03;0.2;52205.55;2019-12-14;2031-04-26;
12588;Sr. Ryan Mendes;30;Outro;75.9.500.659-72;RJ;Duarte;Sudeste;0.2;Arrojado;9275340.5;0.01;0.26;0.04;0.22;0.18;0.01;50355.8;2018-02-25;2020-03-21;Sim
12589;Nina Mendes;72;;79.2.352.858-60;PI;da Costa de Monteiro;Nordeste;0.8;Moderado;789384.29;0.29;0.38;0.3;0.01;0.18;0.2;5488.85;2023-10-15;2032-10-01;
12590;Laís Cardoso;80;;61.1.634.040-71;SP;da Conceição;Sudeste;14.5;Moderado;216329.27;0.14;0.32;0.36;0.03;0.11;0.15;2131.34;2010-12-30;2017-05-11;Atv
12591;Sophie das Neves;48;F;03.8.438.538-94;SP;Aragão de Aragão;Sudeste;1.2;Moderado;873108.34;0.05;0.01;0.24;0.08;0.16;0.14;7789.37;2012-11-25;2018-05-17;
12592;Erick Lima;41;F;64.9.721.506-96;SP;Lima da Mata;Sudeste;0.3;Conservador;16691.93;0.68;0.14;0.38;0.08;0.16;0.03;130.93;2014-09-10;2024-07-27;N
12593;Alana Cardoso;38;;12.0.880.755-26;PR;Dias de Goiás;Sul;14.1;Arrojado;4713283.13;0.12;0.19;0.3;0.07;0.16;0.19;23955.98;2014-07-05;2025-08-08;Não
12594;Sr. Diogo Cunha;62;F;97.8.946.840-74;MG;Moreira do Norte;Sudeste;4.1;Arrojado;8394014.57;0.11;0.21;0.25;0.03;0.34;0.07;29462.3;2020-06-22;2023-01-09;Sim
12595;Alana Costa;35;;65.0.574.840-79;SP;Souza;Sudeste;3.8;Consrvador;55347.45;0.17;0.04;0.28;0.09;0.08;0.06;510.3;2024-08-25;2032-12-27;Atv
12596;Gabriela Teixeira;41;Outro;48.9.325.329-82;PE;Nogueira;Nordeste;0.9;Conservador;126851.49;0.45;0.13;0.26;0.02;0.01;0.28;364.75;2011-11-03;2011-04-28;Sim
12597;Sr. Felipe Barros;76;F;07.1.020.505-85;RJ;Nogueira;Sudeste;3.1;Arrojado;5038241.85;0.1;0.57;0.39;0.14;0.26;0.18;33445.69;2015-09-27;2016-08-02;
12598;Maria Sophia Campos;32;M;15.6.385.474-01;SP;Gomes;Sudeste;12.2;Arrojado;2545701.48;0.26;0.55;0.16;0.28;0.19;0.07;10803.44;2018-07-25;2016-09-05;Atv
12599;Sarah Barbosa;49;N;23.5.888.098-13;SP;Araújo das Flores;Sudeste;13.5;Moderado;347354.44;0.22;0.4;0.08;0.03;0.18;0.06;2419.47;2017-08-02;2023-09-28;N
12600;Ana Clara da Conceição;62;M;23.0.610.692-40;SP;Sales;Sudeste;0.3;Moderado;261918.46;0.05;0.13;0.07;0.01;0.04;0.03;1483.52;2016-07-15;2024-03-03;N
12601;Lucas Cunha;32;M;53.0.455.874-02;SC;Rodrigues da Serra;Sul;0.2;Conservador;107662.68;0.66;0.14;0.35;0.06;0.06;0.49;499.94;2024-12-15;2030-04-06;Não
12602;Arthur Pinto;28;;36.3.700.537-91;SP;Sales de da Costa;Sudeste;10.6;Conservador;81332.74;0.35;0.22;0.33;0.01;0.18;0.15;494.71;2014-03-30;2022-08-01;Sim
12603;Sr. Marcos Vinicius Peixoto;26;M;33.7.734.171-44;PR;Vieira do Amparo;Sul;7.8;Arrojado;2591002.63;0.07;0.43;0.32;0.34;0.19;0.17;22522.52;2018-10-30;2029-11-08;S
12604;Leonardo da Rocha;50;Outro;22.9.446.286-66;RJ;Costela do Campo;Sudeste;0.3;Arrojado;7917593.65;0.22;0.56;0.01;0.31;0.06;0.04;22824.49;2022-09-04;2030-06-12;Não
12605;Thomas Silva;50;F;19.5.318.773-00;SP;Cavalcanti;Sudeste;10.1;Conservador;52930.75;0.24;0.03;0.26;0.04;0.2;0.02;341.17;2019-10-13;2025-11-09;S
12606;Lívia Cunha;59;N;44.8.143.731-63;MG;Sales;Sudeste;5.1;Conservador;43431.37;0.05;0.16;0.39;0.1;0.1;0.09;360.99;2017-05-26;2020-04-11;
12607;Sofia Moura;51;Outro;63.7.545.366-64;RJ;Jesus;Sudeste;9.1;Conservador;57213.81;0.53;0.08;0.34;0.08;0.01;0.04;277.26;2020-06-12;2019-11-20;Não
12608;Maysa Araújo;38;F;90.8.026.858-54;RO;Oliveira das Flores;Norte;0.6;Arrojado;7253986.98;0.09;0.55;0.32;0.23;0.34;0.1;46362.24;2012-11-30;2023-09-14;Não
12609;Lorenzo das Neves;65;N;15.9.092.321-93;PE;da Cunha das Flores;Nordeste;4.7;Conservador;124605.16;0.46;0.31;0.0;0.05;0.09;0.35;1042.1;2019-03-10;2024-10-21;Não
12610;Dr. João Gabriel da Luz;58;Outro;71.0.246.280-86;SP;Moura;Sudeste;3.3;Conservador;50378.16;0.12;0.08;0.09;0.05;0.07;0.31;363.74;2018-04-21;2016-05-18;
12611;Alícia da Mota;56;Outro;86.9.604.548-32;TO;Costa do Sul;Norte;14.2;Conservador;186803.72;0.59;0.4;0.39;0.02;0.0;0.37;639.64;2014-10-08;2019-09-14;N
12612;Gabriel Pinto;71;N;44.2.112.937-29;PI;Melo;Nordeste;2.0;Conservador;44529.84;0.25;0.3;0.28;0.06;0.08;0.09;220.19;2024-06-22;2030-03-28;N
